message_id,ticket_id,sender_type,message_content,sent_at,message_type
TM00005306,TK0000906,bot,咨询当前处理进度,2025-08-26 22:52:37,text
TM00005307,TK0000907,user,问题已处理，请确认,2026-03-10 15:35:28,text
TM00005308,TK0000908,user,问题已处理，请确认,2026-02-09 11:56:04,text
TM00005309,TK0000909,bot,咨询当前处理进度,2025-10-19 16:07:13,image
TM00005310,TK0000910,agent,已收到您的问题，正在核实,2025-07-28 14:19:18,text
TM00005311,TK0000911,bot,问题已处理，请确认,2026-02-10 11:55:38,text
TM00005312,TK0000912,agent,已收到您的问题，正在核实,2025-06-29 06:29:46,text
TM00005313,TK0000913,agent,请提供相关订单信息,2025-03-18 14:10:41,text
TM00005314,TK0000914,user,已收到您的问题，正在核实,2025-04-03 21:19:32,text
TM00005315,TK0000915,user,请提供相关订单信息,2025-04-10 10:05:11,text
TM00005316,TK0000916,user,申请退款或补发,2026-01-20 18:32:15,text
TM00005317,TK0000917,user,问题已处理，请确认,2026-03-07 10:44:31,text
TM00005318,TK0000918,agent,问题已处理，请确认,2025-09-29 13:16:16,text
TM00005319,TK0000919,user,感谢您的耐心等待,2025-09-04 03:24:44,text
TM00005320,TK0000920,user,已收到您的问题，正在核实,2025-03-30 07:49:16,text
TM00005321,TK0000921,user,咨询当前处理进度,2025-10-08 07:51:15,text
TM00005322,TK0000922,agent,申请退款或补发,2026-06-01 16:19:11,text
TM00005323,TK0000923,agent,咨询当前处理进度,2025-06-10 09:12:49,text
TM00005324,TK0000924,agent,咨询当前处理进度,2025-07-15 05:09:29,text
TM00005325,TK0000925,bot,请提供相关订单信息,2025-01-11 01:43:31,text
TM00005326,TK0000926,agent,已收到您的问题，正在核实,2025-02-03 19:38:37,text
TM00005327,TK0000927,agent,已收到您的问题，正在核实,2025-08-26 16:37:42,text
TM00005328,TK0000928,user,问题已处理，请确认,2025-08-03 02:35:59,text
TM00005329,TK0000929,user,问题已处理，请确认,2026-02-27 18:51:33,text
TM00005330,TK0000930,user,申请退款或补发,2025-01-02 06:40:26,text
TM00005331,TK0000931,user,请提供相关订单信息,2026-06-02 23:04:07,text
TM00005332,TK0000932,agent,已收到您的问题，正在核实,2025-10-28 07:55:51,text
TM00005333,TK0000933,user,问题已处理，请确认,2025-01-21 15:57:32,text
TM00005334,TK0000934,user,咨询当前处理进度,2026-04-16 00:52:22,text
TM00005335,TK0000935,agent,已收到您的问题，正在核实,2026-02-18 09:31:02,text
TM00005336,TK0000936,agent,申请退款或补发,2025-08-11 19:13:20,text
TM00005337,TK0000937,bot,感谢您的耐心等待,2025-09-10 13:52:32,text
TM00005338,TK0000938,bot,请提供相关订单信息,2025-12-10 11:25:18,text
TM00005339,TK0000939,agent,请提供相关订单信息,2026-01-01 11:52:53,text
TM00005340,TK0000940,user,申请退款或补发,2025-12-19 13:35:43,text
TM00005341,TK0000941,bot,请提供相关订单信息,2025-04-04 02:25:50,image
TM00005342,TK0000942,agent,请提供相关订单信息,2025-10-24 22:40:23,image
TM00005343,TK0000943,agent,申请退款或补发,2026-01-03 20:55:24,text
TM00005344,TK0000944,user,问题已处理，请确认,2026-01-28 00:35:06,text
TM00005345,TK0000945,agent,问题已处理，请确认,2026-02-19 11:09:15,system
TM00005346,TK0000946,agent,感谢您的耐心等待,2025-02-19 20:53:57,system
TM00005347,TK0000947,agent,感谢您的耐心等待,2026-08-14 13:20:19,text
TM00005348,TK0000948,user,感谢您的耐心等待,2025-05-30 14:41:44,text
TM00005349,TK0000949,user,请提供相关订单信息,2025-12-15 10:49:42,text
TM00005350,TK0000950,user,申请退款或补发,2025-04-29 03:54:50,text
TM00005351,TK0000951,user,问题已处理，请确认,2025-06-23 23:56:49,text
TM00005352,TK0000952,bot,请提供相关订单信息,2026-03-16 22:44:12,image
TM00005353,TK0000953,agent,问题已处理，请确认,2025-11-18 22:48:51,text
TM00005354,TK0000954,user,问题已处理，请确认,2025-11-14 02:05:08,text
TM00005355,TK0000955,bot,申请退款或补发,2025-10-11 03:37:47,text
TM00005356,TK0000956,user,请提供相关订单信息,2025-03-10 23:10:45,text
TM00005357,TK0000957,agent,问题已处理，请确认,2026-05-05 19:51:45,text
TM00005358,TK0000958,user,请提供相关订单信息,2025-04-25 20:42:58,text
TM00005359,TK0000959,user,问题已处理，请确认,2026-07-05 22:10:59,text
TM00005360,TK0000960,agent,申请退款或补发,2026-02-22 23:37:31,text
TM00005361,TK0000961,agent,问题已处理，请确认,2026-05-02 23:41:54,text
TM00005362,TK0000962,user,申请退款或补发,2026-08-01 06:47:52,text
TM00005363,TK0000963,bot,已收到您的问题，正在核实,2025-05-17 11:39:45,text
TM00005364,TK0000964,bot,已收到您的问题，正在核实,2025-07-03 02:21:55,text
TM00005365,TK0000965,user,咨询当前处理进度,2025-07-07 09:36:12,text
TM00005366,TK0000966,agent,已收到您的问题，正在核实,2025-01-16 12:34:52,text
TM00005367,TK0000967,user,已收到您的问题，正在核实,2026-06-23 23:54:15,image
TM00005368,TK0000968,user,已收到您的问题，正在核实,2025-03-01 02:30:41,text
TM00005369,TK0000969,agent,请提供相关订单信息,2025-06-12 16:44:22,system
TM00005370,TK0000970,agent,咨询当前处理进度,2025-04-24 06:14:02,text
TM00005371,TK0000971,agent,已收到您的问题，正在核实,2026-05-23 03:08:40,text
TM00005372,TK0000972,user,申请退款或补发,2026-02-09 18:15:18,text
TM00005373,TK0000973,bot,已收到您的问题，正在核实,2026-08-16 13:45:24,text
TM00005374,TK0000974,user,请提供相关订单信息,2025-07-11 21:08:03,text
TM00005375,TK0000975,agent,咨询当前处理进度,2026-03-29 10:40:43,text
TM00005376,TK0000976,user,已收到您的问题，正在核实,2026-04-08 11:47:09,text
TM00005377,TK0000977,user,已收到您的问题，正在核实,2025-08-01 10:59:28,system
TM00005378,TK0000978,user,问题已处理，请确认,2025-05-24 19:06:08,text
TM00005379,TK0000979,agent,问题已处理，请确认,2025-05-27 00:24:08,text
TM00005380,TK0000980,user,感谢您的耐心等待,2026-08-08 06:32:36,image
TM00005381,TK0000981,user,请提供相关订单信息,2025-11-19 07:59:53,text
TM00005382,TK0000982,bot,申请退款或补发,2025-07-23 19:35:44,text
TM00005383,TK0000983,agent,申请退款或补发,2026-08-03 15:21:14,text
TM00005384,TK0000984,agent,问题已处理，请确认,2025-11-20 08:48:17,text
TM00005385,TK0000985,agent,感谢您的耐心等待,2025-08-16 17:16:01,text
TM00005386,TK0000986,agent,问题已处理，请确认,2025-01-26 08:34:13,image
TM00005387,TK0000987,agent,问题已处理，请确认,2026-07-25 20:23:55,text
TM00005388,TK0000988,bot,请提供相关订单信息,2025-12-07 02:35:42,text
TM00005389,TK0000989,user,感谢您的耐心等待,2025-09-08 09:27:33,text
TM00005390,TK0000990,bot,咨询当前处理进度,2026-07-18 15:09:53,text
TM00005391,TK0000991,user,问题已处理，请确认,2025-12-29 20:27:13,text
TM00005392,TK0000992,bot,请提供相关订单信息,2025-02-24 21:40:07,text
TM00005393,TK0000993,agent,咨询当前处理进度,2026-08-12 21:43:41,text
TM00005394,TK0000994,user,请提供相关订单信息,2026-08-09 18:50:25,system
TM00005395,TK0000995,user,问题已处理，请确认,2025-12-01 05:56:45,text
TM00005396,TK0000996,user,已收到您的问题，正在核实,2025-11-22 05:28:14,text
TM00005397,TK0000997,agent,已收到您的问题，正在核实,2026-02-17 23:02:17,text
TM00005398,TK0000998,bot,问题已处理，请确认,2025-11-13 13:04:21,image
TM00005399,TK0000999,user,申请退款或补发,2026-03-14 18:01:33,text
TM00005400,TK0001000,bot,咨询当前处理进度,2025-01-28 07:16:19,text
TM00005401,TK0001001,user,感谢您的耐心等待,2026-05-20 09:44:57,text
TM00005402,TK0001002,bot,申请退款或补发,2025-10-02 05:51:19,text
TM00005403,TK0001003,agent,已收到您的问题，正在核实,2026-06-22 10:00:22,system
TM00005404,TK0001004,bot,问题已处理，请确认,2025-08-09 20:41:14,text
TM00005405,TK0001005,agent,咨询当前处理进度,2025-08-13 00:19:51,text
TM00005406,TK0001006,user,请提供相关订单信息,2025-04-30 04:24:34,text
TM00005407,TK0001007,agent,请提供相关订单信息,2025-07-31 11:26:48,text
TM00005408,TK0001008,agent,请提供相关订单信息,2026-04-18 10:18:35,text
TM00005409,TK0001009,agent,申请退款或补发,2025-01-30 00:42:14,system
TM00005410,TK0001010,agent,问题已处理，请确认,2026-05-24 11:58:41,text
TM00005411,TK0001011,user,咨询当前处理进度,2026-01-05 13:39:18,text
TM00005412,TK0001012,user,已收到您的问题，正在核实,2025-07-11 01:06:42,image
TM00005413,TK0001013,agent,申请退款或补发,2025-11-20 18:19:48,text
TM00005414,TK0001014,agent,感谢您的耐心等待,2025-06-05 00:50:02,text
TM00005415,TK0001015,agent,已收到您的问题，正在核实,2025-06-19 10:57:03,text
TM00005416,TK0001016,bot,已收到您的问题，正在核实,2026-05-25 18:25:41,image
TM00005417,TK0001017,user,请提供相关订单信息,2025-11-16 19:00:36,image
TM00005418,TK0001018,agent,感谢您的耐心等待,2025-09-19 14:26:20,text
TM00005419,TK0001019,user,已收到您的问题，正在核实,2025-07-14 06:39:06,text
TM00005420,TK0001020,agent,请提供相关订单信息,2026-06-25 01:55:42,text
TM00005421,TK0001021,agent,问题已处理，请确认,2025-05-17 19:30:31,text
TM00005422,TK0001022,bot,请提供相关订单信息,2025-08-20 19:04:40,text
TM00005423,TK0001023,user,感谢您的耐心等待,2025-05-03 17:39:34,text
TM00005424,TK0001024,user,申请退款或补发,2025-01-11 02:47:22,text
TM00005425,TK0001025,user,请提供相关订单信息,2025-04-07 20:57:49,text
TM00005426,TK0001026,agent,已收到您的问题，正在核实,2026-07-11 22:36:50,text
TM00005427,TK0001027,agent,咨询当前处理进度,2025-12-03 02:49:34,text
TM00005428,TK0001028,user,请提供相关订单信息,2026-02-13 00:30:05,text
TM00005429,TK0001029,user,咨询当前处理进度,2025-02-04 17:17:02,text
TM00005430,TK0001030,agent,感谢您的耐心等待,2025-10-29 11:10:13,text
TM00005431,TK0001031,agent,感谢您的耐心等待,2025-02-20 12:01:14,system
TM00005432,TK0001032,user,申请退款或补发,2025-09-07 20:36:18,text
TM00005433,TK0001033,agent,感谢您的耐心等待,2026-06-23 18:33:26,text
TM00005434,TK0001034,user,申请退款或补发,2025-09-04 04:52:40,text
TM00005435,TK0001035,user,问题已处理，请确认,2026-04-25 12:46:47,text
TM00005436,TK0001036,agent,已收到您的问题，正在核实,2025-07-19 00:27:53,text
TM00005437,TK0001037,user,咨询当前处理进度,2025-12-11 15:09:45,text
TM00005438,TK0001038,agent,已收到您的问题，正在核实,2026-02-07 15:19:08,text
TM00005439,TK0001039,agent,已收到您的问题，正在核实,2026-05-13 08:55:45,text
TM00005440,TK0001040,bot,感谢您的耐心等待,2025-05-10 08:58:30,text
TM00005441,TK0001041,user,咨询当前处理进度,2026-08-17 23:09:07,system
TM00005442,TK0001042,user,已收到您的问题，正在核实,2025-07-22 02:49:20,text
TM00005443,TK0001043,user,申请退款或补发,2025-03-02 20:16:33,text
TM00005444,TK0001044,agent,请提供相关订单信息,2026-01-29 01:16:35,image
TM00005445,TK0001045,agent,咨询当前处理进度,2026-04-26 21:16:54,text
TM00005446,TK0001046,user,咨询当前处理进度,2026-06-05 15:15:34,text
TM00005447,TK0001047,agent,申请退款或补发,2025-01-24 20:26:18,image
TM00005448,TK0001048,agent,已收到您的问题，正在核实,2025-11-01 12:07:16,text
TM00005449,TK0001049,user,已收到您的问题，正在核实,2026-02-04 15:45:22,text
TM00005450,TK0001050,agent,已收到您的问题，正在核实,2025-07-18 07:55:16,text
TM00005451,TK0001051,agent,感谢您的耐心等待,2025-08-23 20:00:30,text
TM00005452,TK0001052,agent,申请退款或补发,2025-07-31 22:32:05,text
TM00005453,TK0001053,user,已收到您的问题，正在核实,2025-11-16 05:24:44,text
TM00005454,TK0001054,user,感谢您的耐心等待,2025-06-24 06:39:48,text
TM00005455,TK0001055,agent,咨询当前处理进度,2026-04-08 07:32:47,text
TM00005456,TK0001056,agent,感谢您的耐心等待,2025-01-12 01:41:02,text
TM00005457,TK0001057,user,请提供相关订单信息,2025-11-20 01:01:26,text
TM00005458,TK0001058,agent,申请退款或补发,2026-05-28 10:58:58,text
TM00005459,TK0001059,user,请提供相关订单信息,2026-08-14 22:04:25,image
TM00005460,TK0001060,agent,申请退款或补发,2026-07-28 22:40:06,image
TM00005461,TK0001061,user,申请退款或补发,2026-08-24 05:10:29,text
TM00005462,TK0001062,user,请提供相关订单信息,2025-03-14 11:37:34,image
TM00005463,TK0001063,user,已收到您的问题，正在核实,2025-11-06 23:29:08,text
TM00005464,TK0001064,agent,已收到您的问题，正在核实,2025-01-10 23:49:36,text
TM00005465,TK0001065,user,已收到您的问题，正在核实,2025-08-25 22:08:52,text
TM00005466,TK0001066,agent,请提供相关订单信息,2026-08-18 05:18:14,text
TM00005467,TK0001067,agent,已收到您的问题，正在核实,2025-09-22 17:15:39,text
TM00005468,TK0001068,user,已收到您的问题，正在核实,2025-04-27 05:58:02,text
TM00005469,TK0001069,bot,咨询当前处理进度,2026-05-18 01:07:23,image
TM00005470,TK0001070,user,请提供相关订单信息,2025-12-29 13:31:03,image
TM00005471,TK0001071,bot,请提供相关订单信息,2025-05-01 09:10:07,text
TM00005472,TK0001072,agent,已收到您的问题，正在核实,2025-02-17 21:43:54,text
TM00005473,TK0001073,agent,感谢您的耐心等待,2026-06-05 16:07:00,text
TM00005474,TK0001074,agent,已收到您的问题，正在核实,2026-06-19 06:50:48,text
TM00005475,TK0001075,agent,问题已处理，请确认,2025-05-23 22:20:59,text
TM00005476,TK0001076,user,感谢您的耐心等待,2026-03-01 02:21:49,system
TM00005477,TK0001077,user,申请退款或补发,2026-08-07 07:22:25,text
TM00005478,TK0001078,user,问题已处理，请确认,2025-04-10 10:02:55,image
TM00005479,TK0001079,user,咨询当前处理进度,2025-07-12 22:09:30,text
TM00005480,TK0001080,user,问题已处理，请确认,2026-07-29 17:22:07,system
TM00005481,TK0001081,agent,已收到您的问题，正在核实,2026-07-07 22:00:43,text
TM00005482,TK0001082,agent,咨询当前处理进度,2026-06-04 05:04:44,text
TM00005483,TK0001083,bot,感谢您的耐心等待,2026-05-28 09:24:55,system
TM00005484,TK0001084,agent,申请退款或补发,2025-07-31 21:18:44,text
TM00005485,TK0001085,user,申请退款或补发,2026-04-22 16:19:15,text
TM00005486,TK0001086,bot,感谢您的耐心等待,2026-03-26 00:52:11,text
TM00005487,TK0001087,user,咨询当前处理进度,2026-07-22 01:20:49,text
TM00005488,TK0001088,agent,感谢您的耐心等待,2025-01-22 08:50:46,text
TM00005489,TK0001089,agent,已收到您的问题，正在核实,2026-03-21 21:10:26,text
TM00005490,TK0001090,user,咨询当前处理进度,2025-10-13 19:07:40,text
TM00005491,TK0001091,agent,已收到您的问题，正在核实,2026-03-29 05:42:49,text
TM00005492,TK0001092,user,咨询当前处理进度,2026-02-21 07:51:55,text
TM00005493,TK0001093,user,问题已处理，请确认,2025-04-07 18:03:22,text
TM00005494,TK0001094,agent,问题已处理，请确认,2025-09-04 15:01:40,text
TM00005495,TK0001095,agent,感谢您的耐心等待,2026-01-15 22:25:59,text
TM00005496,TK0001096,bot,咨询当前处理进度,2025-02-02 11:16:01,text
TM00005497,TK0001097,user,感谢您的耐心等待,2025-09-29 18:38:41,text
TM00005498,TK0001098,agent,感谢您的耐心等待,2025-12-15 15:21:13,text
TM00005499,TK0001099,user,感谢您的耐心等待,2026-05-19 21:50:30,text
TM00005500,TK0001100,agent,感谢您的耐心等待,2026-07-14 14:21:41,text
TM00005501,TK0001101,user,已收到您的问题，正在核实,2026-03-13 03:42:17,text
TM00005502,TK0001102,bot,请提供相关订单信息,2025-05-12 08:57:49,text
TM00005503,TK0001103,user,咨询当前处理进度,2025-05-25 13:24:25,text
TM00005504,TK0001104,user,请提供相关订单信息,2026-08-22 06:04:45,image
TM00005505,TK0001105,user,问题已处理，请确认,2026-08-19 11:42:12,text
TM00005506,TK0001106,user,咨询当前处理进度,2026-03-26 01:39:56,text
TM00005507,TK0001107,bot,申请退款或补发,2025-03-19 13:09:42,text
TM00005508,TK0001108,agent,申请退款或补发,2026-01-27 03:59:09,text
TM00005509,TK0001109,agent,咨询当前处理进度,2026-03-19 08:45:20,text
TM00005510,TK0001110,agent,已收到您的问题，正在核实,2025-05-12 10:47:59,text
TM00005511,TK0001111,agent,申请退款或补发,2026-07-18 23:03:14,text
TM00005512,TK0001112,bot,请提供相关订单信息,2026-05-24 23:04:02,text
TM00005513,TK0001113,user,申请退款或补发,2025-01-22 08:03:04,system
TM00005514,TK0001114,user,感谢您的耐心等待,2025-10-19 18:09:57,text
TM00005515,TK0001115,user,已收到您的问题，正在核实,2025-10-21 14:46:35,system
TM00005516,TK0001116,user,已收到您的问题，正在核实,2026-05-07 06:29:11,text
TM00005517,TK0001117,agent,问题已处理，请确认,2025-12-09 13:14:45,text
TM00005518,TK0001118,agent,已收到您的问题，正在核实,2025-01-24 21:43:16,text
TM00005519,TK0001119,agent,已收到您的问题，正在核实,2026-06-12 01:47:00,text
TM00005520,TK0001120,agent,感谢您的耐心等待,2025-09-20 04:11:37,text
TM00005521,TK0001121,user,申请退款或补发,2025-10-04 00:08:04,text
TM00005522,TK0001122,agent,问题已处理，请确认,2026-06-28 15:08:01,text
TM00005523,TK0001123,agent,申请退款或补发,2025-09-22 21:09:51,text
